product_name,platform,date,price,discount,rating
Portable SSD 1TB,Amazon,2025-08-15,9137.25,21.7,4.1
Portable SSD 1TB,Amazon,2025-08-16,8240.48,12.3,4.4
Portable SSD 1TB,Amazon,2025-08-17,8507.81,16.9,4.1
Portable SSD 1TB,Amazon,2025-08-18,8192.01,9.7,4.4
Portable SSD 1TB,Amazon,2025-08-19,8163.21,6.6,3.9
Portable SSD 1TB,Amazon,2025-08-20,7395.66,15.7,3.2
Portable SSD 1TB,Amazon,2025-08-21,8251.17,19.2,4.1
Portable SSD 1TB,Amazon,2025-08-22,7993.44,12.4,4.0
Portable SSD 1TB,Amazon,2025-08-23,7775.52,5.3,4.7
Portable SSD 1TB,Amazon,2025-08-24,8407.26,5.7,4.8
Portable SSD 1TB,Amazon,2025-08-25,7715.0,7.6,4.4
Portable SSD 1TB,Amazon,2025-08-26,7950.22,10.3,4.9
Portable SSD 1TB,Amazon,2025-08-27,8264.67,10.5,3.9
Portable SSD 1TB,Amazon,2025-08-28,7199.27,17.9,3.9
Portable SSD 1TB,Amazon,2025-08-29,8898.84,18.2,4.3
Portable SSD 1TB,Amazon,2025-08-30,8910.25,15.9,3.4
Portable SSD 1TB,Amazon,2025-08-31,8504.64,8.7,4.4
Portable SSD 1TB,Amazon,2025-09-01,9950.99,7.8,5.0
Portable SSD 1TB,Amazon,2025-09-02,8981.67,6.0,4.7
Portable SSD 1TB,Amazon,2025-09-03,10074.05,15.2,3.8
Portable SSD 1TB,Amazon,2025-09-04,10085.42,6.6,4.6
Portable SSD 1TB,Amazon,2025-09-05,9633.63,19.2,4.3
Portable SSD 1TB,Amazon,2025-09-06,9225.3,19.5,3.5
Portable SSD 1TB,Amazon,2025-09-07,9678.69,18.7,4.3
Portable SSD 1TB,Amazon,2025-09-08,9427.39,12.0,4.8
Portable SSD 1TB,Amazon,2025-09-09,9733.94,11.6,4.1
Portable SSD 1TB,Amazon,2025-09-10,8828.43,6.4,3.6
Portable SSD 1TB,Amazon,2025-09-11,8726.81,14.5,4.4
Portable SSD 1TB,Amazon,2025-09-12,10314.95,13.4,3.5
Portable SSD 1TB,Amazon,2025-09-13,8757.25,14.9,3.9
Portable SSD 1TB,Amazon,2025-09-14,9302.23,15.8,3.4
Portable SSD 1TB,Amazon,2025-09-15,8933.97,29.0,4.1
Portable SSD 1TB,Amazon,2025-09-16,8904.12,6.6,5.0
Portable SSD 1TB,Amazon,2025-09-17,8593.47,16.9,4.6
Portable SSD 1TB,Amazon,2025-09-18,7887.96,12.4,4.8
Portable SSD 1TB,Amazon,2025-09-19,8377.92,16.8,3.5
Portable SSD 1TB,Amazon,2025-09-20,7991.35,15.6,4.0
Portable SSD 1TB,Amazon,2025-09-21,8125.19,17.6,3.7
Portable SSD 1TB,Amazon,2025-09-22,8512.21,13.5,4.2
Portable SSD 1TB,Amazon,2025-09-23,8384.21,19.9,3.9
Portable SSD 1TB,Amazon,2025-09-24,7848.72,10.3,4.2
Portable SSD 1TB,Amazon,2025-09-25,8371.79,11.1,4.4
Portable SSD 1TB,Amazon,2025-09-26,7540.77,15.4,4.7
Portable SSD 1TB,Amazon,2025-09-27,8788.05,17.9,4.3
Portable SSD 1TB,Amazon,2025-09-28,9072.04,5.8,4.9
Portable SSD 1TB,Amazon,2025-09-29,9205.62,6.7,4.7
Portable SSD 1TB,Amazon,2025-09-30,9136.28,17.5,3.6
Portable SSD 1TB,Amazon,2025-10-01,9075.14,29.1,4.0
Portable SSD 1TB,Amazon,2025-10-02,9004.21,12.7,4.2
Portable SSD 1TB,Amazon,2025-10-03,9486.27,11.5,3.8
Portable SSD 1TB,Amazon,2025-10-04,9827.26,9.0,4.1
Portable SSD 1TB,Amazon,2025-10-05,10466.33,12.8,4.4
Portable SSD 1TB,Amazon,2025-10-06,10435.1,12.0,3.7
Portable SSD 1TB,Amazon,2025-10-07,10057.93,14.4,4.4
Portable SSD 1TB,Amazon,2025-10-08,9993.54,6.5,4.0
Portable SSD 1TB,Amazon,2025-10-09,9921.75,11.6,4.8
Portable SSD 1TB,Amazon,2025-10-10,9709.49,9.3,4.3
Portable SSD 1TB,Amazon,2025-10-11,9327.74,10.3,3.0
Portable SSD 1TB,Amazon,2025-10-12,9292.54,15.2,3.7
Portable SSD 1TB,Amazon,2025-10-13,9031.34,19.9,3.3
Portable SSD 1TB,Amazon,2025-10-14,8757.68,19.6,3.9
Portable SSD 1TB,Amazon,2025-10-15,8455.98,7.8,4.0
Portable SSD 1TB,Amazon,2025-10-16,9456.5,16.3,4.9
Portable SSD 1TB,Amazon,2025-10-17,8565.02,19.2,5.0
Portable SSD 1TB,Amazon,2025-10-18,8735.31,6.0,3.9
Portable SSD 1TB,Amazon,2025-10-19,8368.89,5.5,4.1
Portable SSD 1TB,Amazon,2025-10-20,8255.62,15.5,4.3
Portable SSD 1TB,Amazon,2025-10-21,7931.58,9.0,3.9
Portable SSD 1TB,Amazon,2025-10-22,8644.55,10.0,4.3
Portable SSD 1TB,Amazon,2025-10-23,8037.85,16.3,4.6
Portable SSD 1TB,Amazon,2025-10-24,7871.53,7.0,4.4
Portable SSD 1TB,Amazon,2025-10-25,8115.38,21.8,4.1
Portable SSD 1TB,Amazon,2025-10-26,8564.93,11.2,4.6
Portable SSD 1TB,Amazon,2025-10-27,9183.11,7.7,3.6
Portable SSD 1TB,Amazon,2025-10-28,8732.13,7.2,4.6
Portable SSD 1TB,Amazon,2025-10-29,8996.38,16.3,4.1
Portable SSD 1TB,Amazon,2025-10-30,9231.67,15.6,4.2
Portable SSD 1TB,Amazon,2025-10-31,9402.14,6.2,4.3
Portable SSD 1TB,Amazon,2025-11-01,10013.93,20.3,4.5
Portable SSD 1TB,Amazon,2025-11-02,10228.64,8.4,4.5
Portable SSD 1TB,Amazon,2025-11-03,9679.78,13.1,4.5
Portable SSD 1TB,Amazon,2025-11-04,9892.27,17.6,4.4
Portable SSD 1TB,Amazon,2025-11-05,9994.84,8.1,4.9
Portable SSD 1TB,Amazon,2025-11-06,9847.96,17.6,3.8
Portable SSD 1TB,Amazon,2025-11-07,10305.11,10.7,4.8
Portable SSD 1TB,Amazon,2025-11-08,9894.55,13.0,4.7
Portable SSD 1TB,Amazon,2025-11-09,10022.34,16.3,4.3
Portable SSD 1TB,Amazon,2025-11-10,10085.52,12.2,4.8
Portable SSD 1TB,Amazon,2025-11-11,10325.44,12.0,3.9
Portable SSD 1TB,Amazon,2025-11-12,9713.41,10.6,4.2
Portable SSD 1TB,Amazon,2025-11-13,9755.0,12.6,4.1
Portable SSD 1TB,Amazon,2025-11-14,9058.89,19.1,4.9
Portable SSD 1TB,Amazon,2025-11-15,8718.17,15.7,4.8
Portable SSD 1TB,Amazon,2025-11-16,9463.73,13.3,4.2
Portable SSD 1TB,Amazon,2025-11-17,9160.73,15.4,4.3
Portable SSD 1TB,Amazon,2025-11-18,9017.91,12.8,4.5
Portable SSD 1TB,Amazon,2025-11-19,8830.7,9.1,3.8
Portable SSD 1TB,Amazon,2025-11-20,8315.76,6.6,4.1
Portable SSD 1TB,Amazon,2025-11-21,8043.77,9.6,4.4
Portable SSD 1TB,Amazon,2025-11-22,8451.78,19.9,4.5
Portable SSD 1TB,Amazon,2025-11-23,8586.0,11.9,4.5
Portable SSD 1TB,Amazon,2025-11-24,8489.04,16.9,4.6
Portable SSD 1TB,Amazon,2025-11-25,8523.89,27.6,4.0
Portable SSD 1TB,Amazon,2025-11-26,8281.4,17.0,4.1
Portable SSD 1TB,Amazon,2025-11-27,9489.63,12.8,3.7
Portable SSD 1TB,Amazon,2025-11-28,9965.04,18.6,4.6
Portable SSD 1TB,Amazon,2025-11-29,8988.85,10.3,3.5
Portable SSD 1TB,Amazon,2025-11-30,9721.74,14.6,4.3
Portable SSD 1TB,Amazon,2025-12-01,10812.71,23.5,4.6
Portable SSD 1TB,Amazon,2025-12-02,10328.57,19.3,5.0
Portable SSD 1TB,Amazon,2025-12-03,9785.52,14.3,4.9
Portable SSD 1TB,Amazon,2025-12-04,10412.95,18.6,4.4
Portable SSD 1TB,Amazon,2025-12-05,10308.74,8.0,3.6
Portable SSD 1TB,Amazon,2025-12-06,10254.96,12.8,4.4
Portable SSD 1TB,Amazon,2025-12-07,10131.02,17.8,3.7
Portable SSD 1TB,Amazon,2025-12-08,9761.98,6.4,4.8
Portable SSD 1TB,Amazon,2025-12-09,10027.69,13.0,4.2
Portable SSD 1TB,Amazon,2025-12-10,10882.82,17.2,4.5
Portable SSD 1TB,Amazon,2025-12-11,10199.84,13.3,4.1
Portable SSD 1TB,Amazon,2025-12-12,9534.03,16.3,4.6
Portable SSD 1TB,Amazon,2025-12-13,9931.17,9.2,3.8
Portable SSD 1TB,Amazon,2025-12-14,9346.09,5.5,4.1
Portable SSD 1TB,Amazon,2025-12-15,8940.01,11.4,4.4
Portable SSD 1TB,Amazon,2025-12-16,8657.6,12.5,4.0
Portable SSD 1TB,Amazon,2025-12-17,9011.39,7.8,4.4
Portable SSD 1TB,Amazon,2025-12-18,8773.77,7.1,4.6
Portable SSD 1TB,Amazon,2025-12-19,8932.3,7.9,3.7
Portable SSD 1TB,Amazon,2025-12-20,8275.42,13.1,4.1
Portable SSD 1TB,Amazon,2025-12-21,8466.14,5.7,4.8
Portable SSD 1TB,Amazon,2025-12-22,8729.96,11.5,4.0
Portable SSD 1TB,Amazon,2025-12-23,9414.54,15.3,3.7
Portable SSD 1TB,Amazon,2025-12-24,9105.17,6.7,4.6
Portable SSD 1TB,Amazon,2025-12-25,8665.25,23.5,3.8
Portable SSD 1TB,Amazon,2025-12-26,9106.12,17.7,4.6
Portable SSD 1TB,Amazon,2025-12-27,9503.21,19.0,3.5
Portable SSD 1TB,Amazon,2025-12-28,8850.0,9.1,4.4
Portable SSD 1TB,Amazon,2025-12-29,9917.68,18.5,4.5
Portable SSD 1TB,Amazon,2025-12-30,9805.92,10.8,4.5
Portable SSD 1TB,Amazon,2025-12-31,9597.17,10.6,4.6
Portable SSD 1TB,Amazon,2026-01-01,10747.35,29.6,3.0
Portable SSD 1TB,Amazon,2026-01-02,10488.38,8.5,3.8
Portable SSD 1TB,Amazon,2026-01-03,10064.3,13.4,4.4
Portable SSD 1TB,Amazon,2026-01-04,11023.02,16.5,3.5
Portable SSD 1TB,Amazon,2026-01-05,10555.29,6.4,3.7
Portable SSD 1TB,Amazon,2026-01-06,10672.18,15.1,3.5
Portable SSD 1TB,Amazon,2026-01-07,10411.9,7.9,3.4
Portable SSD 1TB,Amazon,2026-01-08,10009.63,15.3,4.6
Portable SSD 1TB,Amazon,2026-01-09,9951.14,10.8,3.6
Portable SSD 1TB,Amazon,2026-01-10,10199.37,13.1,4.2
Portable SSD 1TB,Amazon,2026-01-11,9986.63,10.4,4.0
Portable SSD 1TB,Amazon,2026-01-12,10400.62,12.9,4.3
Portable SSD 1TB,Amazon,2026-01-13,10255.95,14.1,4.4
Portable SSD 1TB,Amazon,2026-01-14,9690.75,5.5,4.3
Portable SSD 1TB,Amazon,2026-01-15,9463.18,14.7,4.2
Portable SSD 1TB,Amazon,2026-01-16,9107.51,19.9,4.6
Portable SSD 1TB,Amazon,2026-01-17,8589.04,8.8,4.3
Portable SSD 1TB,Amazon,2026-01-18,8590.89,8.6,4.1
Portable SSD 1TB,Amazon,2026-01-19,9246.61,5.4,4.4
Portable SSD 1TB,Amazon,2026-01-20,9052.9,8.3,4.3
Portable SSD 1TB,Amazon,2026-01-21,9006.5,17.4,3.5
Portable SSD 1TB,Amazon,2026-01-22,9288.45,18.7,3.5
Portable SSD 1TB,Amazon,2026-01-23,8869.84,16.2,4.1
Portable SSD 1TB,Amazon,2026-01-24,8907.59,8.8,3.8
Portable SSD 1TB,Amazon,2026-01-25,9548.9,18.4,4.8
Portable SSD 1TB,Amazon,2026-01-26,9734.1,14.5,4.2
Portable SSD 1TB,Amazon,2026-01-27,8868.54,6.0,4.1
Portable SSD 1TB,Amazon,2026-01-28,9948.19,11.8,4.4
Portable SSD 1TB,Amazon,2026-01-29,10663.22,6.9,4.2
Portable SSD 1TB,Amazon,2026-01-30,10153.73,5.2,4.1
Portable SSD 1TB,Amazon,2026-01-31,10506.85,18.4,4.7
Portable SSD 1TB,Amazon,2026-02-01,9682.76,8.5,4.4
Portable SSD 1TB,Flipkart,2025-08-01,8773.07,14.3,4.7
Portable SSD 1TB,Flipkart,2025-08-02,8922.14,8.9,4.7
Portable SSD 1TB,Flipkart,2025-08-03,8616.73,18.5,4.2
Portable SSD 1TB,Flipkart,2025-08-04,8419.44,20.6,4.8
Portable SSD 1TB,Flipkart,2025-08-05,8921.69,24.7,4.3
Portable SSD 1TB,Flipkart,2025-08-06,9554.95,9.3,3.9
Portable SSD 1TB,Flipkart,2025-08-07,9067.03,11.1,4.3
Portable SSD 1TB,Flipkart,2025-08-08,9677.79,14.2,4.6
Portable SSD 1TB,Flipkart,2025-08-09,10173.04,10.9,4.6
Portable SSD 1TB,Flipkart,2025-08-10,9479.82,15.9,3.7
Portable SSD 1TB,Flipkart,2025-08-11,9801.15,10.6,3.7
Portable SSD 1TB,Flipkart,2025-08-12,10162.26,15.1,4.0
Portable SSD 1TB,Flipkart,2025-08-13,8914.27,24.8,4.7
Portable SSD 1TB,Flipkart,2025-08-14,8965.16,18.8,3.5
Portable SSD 1TB,Flipkart,2025-08-15,8121.08,28.8,4.1
Portable SSD 1TB,Flipkart,2025-08-16,8763.03,8.8,3.6
Portable SSD 1TB,Flipkart,2025-08-17,8356.18,24.7,4.5
Portable SSD 1TB,Flipkart,2025-08-18,8356.7,17.1,4.9
Portable SSD 1TB,Flipkart,2025-08-19,8038.64,22.3,3.8
Portable SSD 1TB,Flipkart,2025-08-20,8289.27,16.1,4.1
Portable SSD 1TB,Flipkart,2025-08-21,6763.86,16.2,3.7
Portable SSD 1TB,Flipkart,2025-08-22,7870.5,12.9,4.6
Portable SSD 1TB,Flipkart,2025-08-23,7656.07,13.5,4.2
Portable SSD 1TB,Flipkart,2025-08-24,8080.82,17.9,3.5
Portable SSD 1TB,Flipkart,2025-08-25,7863.36,26.9,4.3
Portable SSD 1TB,Flipkart,2025-08-26,7339.95,24.4,3.7
Portable SSD 1TB,Flipkart,2025-08-27,7683.37,24.9,4.3
Portable SSD 1TB,Flipkart,2025-08-28,8302.7,21.7,4.5
Portable SSD 1TB,Flipkart,2025-08-29,7608.69,8.0,3.6
Portable SSD 1TB,Flipkart,2025-08-30,8582.68,23.6,3.8
Portable SSD 1TB,Flipkart,2025-08-31,8485.61,19.5,4.6
Portable SSD 1TB,Flipkart,2025-09-01,8756.07,18.3,4.5
Portable SSD 1TB,Flipkart,2025-09-02,8730.27,14.9,4.2
Portable SSD 1TB,Flipkart,2025-09-03,8717.69,19.7,4.0
Portable SSD 1TB,Flipkart,2025-09-04,9222.35,22.8,4.6
Portable SSD 1TB,Flipkart,2025-09-05,9679.69,21.2,3.5
Portable SSD 1TB,Flipkart,2025-09-06,9367.11,16.6,4.5
Portable SSD 1TB,Flipkart,2025-09-07,9911.99,16.8,4.2
Portable SSD 1TB,Flipkart,2025-09-08,9802.16,17.3,3.7
Portable SSD 1TB,Flipkart,2025-09-09,10283.89,18.7,4.1
Portable SSD 1TB,Flipkart,2025-09-10,9900.25,18.7,3.9
Portable SSD 1TB,Flipkart,2025-09-11,9140.3,13.8,4.7
Portable SSD 1TB,Flipkart,2025-09-12,9485.57,22.3,4.2
Portable SSD 1TB,Flipkart,2025-09-13,8608.32,20.3,4.1
Portable SSD 1TB,Flipkart,2025-09-14,8914.25,8.2,5.0
Portable SSD 1TB,Flipkart,2025-09-15,8639.51,19.8,4.5
Portable SSD 1TB,Flipkart,2025-09-16,9290.48,22.5,4.6
Portable SSD 1TB,Flipkart,2025-09-17,8454.87,13.4,4.0
Portable SSD 1TB,Flipkart,2025-09-18,7783.34,18.3,4.3
Portable SSD 1TB,Flipkart,2025-09-19,8631.68,10.0,4.1
Portable SSD 1TB,Flipkart,2025-09-20,8089.48,21.0,4.6
Portable SSD 1TB,Flipkart,2025-09-21,7453.93,18.4,4.2
Portable SSD 1TB,Flipkart,2025-09-22,8016.11,18.8,4.6
Portable SSD 1TB,Flipkart,2025-09-23,8287.77,22.8,3.5
Portable SSD 1TB,Flipkart,2025-09-24,8562.58,14.3,3.8
Portable SSD 1TB,Flipkart,2025-09-25,7899.7,30.0,4.0
Portable SSD 1TB,Flipkart,2025-09-26,7368.14,25.0,4.5
Portable SSD 1TB,Flipkart,2025-09-27,8067.71,24.9,3.7
Portable SSD 1TB,Flipkart,2025-09-28,8731.04,24.5,3.7
Portable SSD 1TB,Flipkart,2025-09-29,8882.42,18.9,4.6
Portable SSD 1TB,Flipkart,2025-09-30,9196.04,18.0,4.8
Portable SSD 1TB,Flipkart,2025-10-01,9299.7,28.8,4.3
Portable SSD 1TB,Flipkart,2025-10-02,10250.65,19.3,4.5
Portable SSD 1TB,Flipkart,2025-10-03,9910.29,21.1,4.7
Portable SSD 1TB,Flipkart,2025-10-04,9279.62,18.9,3.8
Portable SSD 1TB,Flipkart,2025-10-05,9879.79,21.0,4.0
Portable SSD 1TB,Flipkart,2025-10-06,9976.21,12.6,5.0
Portable SSD 1TB,Flipkart,2025-10-07,9246.07,13.2,3.9
Portable SSD 1TB,Flipkart,2025-10-08,9416.48,14.3,4.4
Portable SSD 1TB,Flipkart,2025-10-09,9616.66,15.8,3.6
Portable SSD 1TB,Flipkart,2025-10-10,9820.14,15.0,3.9
Portable SSD 1TB,Flipkart,2025-10-11,9696.4,14.6,4.0
Portable SSD 1TB,Flipkart,2025-10-12,9969.58,24.4,4.0
Portable SSD 1TB,Flipkart,2025-10-13,9174.46,11.5,4.1
Portable SSD 1TB,Flipkart,2025-10-14,8515.7,21.1,4.3
Portable SSD 1TB,Flipkart,2025-10-15,8829.41,12.2,3.9
Portable SSD 1TB,Flipkart,2025-10-16,9448.83,9.0,4.7
Portable SSD 1TB,Flipkart,2025-10-17,8970.17,14.1,4.0
Portable SSD 1TB,Flipkart,2025-10-18,9233.1,9.6,4.5
Portable SSD 1TB,Flipkart,2025-10-19,8494.01,11.2,3.5
Portable SSD 1TB,Flipkart,2025-10-20,8910.12,10.1,3.9
Portable SSD 1TB,Flipkart,2025-10-21,7642.06,24.0,3.6
Portable SSD 1TB,Flipkart,2025-10-22,8243.28,22.3,4.0
Portable SSD 1TB,Flipkart,2025-10-23,8551.89,9.2,4.5
Portable SSD 1TB,Flipkart,2025-10-24,9113.41,11.7,3.8
Portable SSD 1TB,Flipkart,2025-10-25,8322.27,17.4,3.6
Portable SSD 1TB,Flipkart,2025-10-26,8582.21,24.1,4.4
Portable SSD 1TB,Flipkart,2025-10-27,8510.76,24.9,4.1
Portable SSD 1TB,Flipkart,2025-10-28,8791.16,23.1,4.2
Portable SSD 1TB,Flipkart,2025-10-29,9233.27,11.7,5.0
Portable SSD 1TB,Flipkart,2025-10-30,9070.87,22.8,4.1
Portable SSD 1TB,Flipkart,2025-10-31,9183.67,10.8,4.4
Portable SSD 1TB,Flipkart,2025-11-01,9125.8,23.3,4.0
Portable SSD 1TB,Flipkart,2025-11-02,10022.1,23.3,4.4
Portable SSD 1TB,Flipkart,2025-11-03,9049.14,16.8,3.9
Portable SSD 1TB,Flipkart,2025-11-04,9960.24,17.9,4.0
Portable SSD 1TB,Flipkart,2025-11-05,10266.78,18.2,4.6
Portable SSD 1TB,Flipkart,2025-11-06,9819.09,11.3,3.8
Portable SSD 1TB,Flipkart,2025-11-07,10511.93,14.1,4.4
Portable SSD 1TB,Flipkart,2025-11-08,9755.06,13.0,3.7
Portable SSD 1TB,Flipkart,2025-11-09,10178.45,10.8,4.6
Portable SSD 1TB,Flipkart,2025-11-10,9592.3,18.1,4.3
Portable SSD 1TB,Flipkart,2025-11-11,10238.16,22.2,4.6
Portable SSD 1TB,Flipkart,2025-11-12,9034.09,20.7,3.8
Portable SSD 1TB,Flipkart,2025-11-13,9588.69,23.5,3.5
Portable SSD 1TB,Flipkart,2025-11-14,9670.5,24.0,4.0
Portable SSD 1TB,Flipkart,2025-11-15,9797.57,28.9,4.5
Portable SSD 1TB,Flipkart,2025-11-16,9905.33,17.4,4.5
Portable SSD 1TB,Flipkart,2025-11-17,8113.37,19.8,4.0
Portable SSD 1TB,Flipkart,2025-11-18,8712.06,20.3,4.1
Portable SSD 1TB,Flipkart,2025-11-19,8371.7,10.5,3.5
Portable SSD 1TB,Flipkart,2025-11-20,8563.56,10.9,4.5
Portable SSD 1TB,Flipkart,2025-11-21,8749.62,19.6,4.4
Portable SSD 1TB,Flipkart,2025-11-22,8877.87,20.3,4.3
Portable SSD 1TB,Flipkart,2025-11-23,8559.37,14.8,3.6
Portable SSD 1TB,Flipkart,2025-11-24,8876.3,8.8,3.7
Portable SSD 1TB,Flipkart,2025-11-25,8476.03,16.7,4.9
Portable SSD 1TB,Flipkart,2025-11-26,9574.07,13.0,4.9
Portable SSD 1TB,Flipkart,2025-11-27,9163.1,18.4,4.1
Portable SSD 1TB,Flipkart,2025-11-28,9255.08,23.1,4.1
Portable SSD 1TB,Flipkart,2025-11-29,9576.06,14.4,4.9
Portable SSD 1TB,Flipkart,2025-11-30,9031.02,21.7,3.5
Portable SSD 1TB,Flipkart,2025-12-01,9268.38,27.1,4.8
Portable SSD 1TB,Flipkart,2025-12-02,9800.34,20.2,5.0
Portable SSD 1TB,Flipkart,2025-12-03,10501.74,9.3,4.2
Portable SSD 1TB,Flipkart,2025-12-04,10243.17,9.9,3.6
Portable SSD 1TB,Flipkart,2025-12-05,10163.46,15.5,3.8
Portable SSD 1TB,Flipkart,2025-12-06,10042.77,11.4,4.1
Portable SSD 1TB,Flipkart,2025-12-07,9745.46,23.6,4.8
Portable SSD 1TB,Flipkart,2025-12-08,10127.37,10.6,4.9
Portable SSD 1TB,Flipkart,2025-12-09,9500.85,19.6,3.7
Portable SSD 1TB,Flipkart,2025-12-10,9595.74,9.3,3.7
Portable SSD 1TB,Flipkart,2025-12-11,9940.11,20.0,4.8
Portable SSD 1TB,Flipkart,2025-12-12,9991.16,17.4,4.0
Portable SSD 1TB,Flipkart,2025-12-13,9227.77,13.3,4.2
Portable SSD 1TB,Flipkart,2025-12-14,9417.89,10.2,3.7
Portable SSD 1TB,Flipkart,2025-12-15,9818.65,15.9,4.6
Portable SSD 1TB,Flipkart,2025-12-16,9411.94,9.5,4.1
Portable SSD 1TB,Flipkart,2025-12-17,9051.1,12.0,4.8
Portable SSD 1TB,Flipkart,2025-12-18,8366.28,8.8,4.4
Portable SSD 1TB,Flipkart,2025-12-19,8329.87,10.9,3.8
Portable SSD 1TB,Flipkart,2025-12-20,9278.7,21.3,4.5
Portable SSD 1TB,Flipkart,2025-12-21,8506.7,15.1,4.1
Portable SSD 1TB,Flipkart,2025-12-22,8339.66,16.0,4.5
Portable SSD 1TB,Flipkart,2025-12-23,8890.78,22.3,3.8
Portable SSD 1TB,Flipkart,2025-12-24,8843.21,14.2,3.6
Portable SSD 1TB,Flipkart,2025-12-25,8388.74,31.6,4.6
Portable SSD 1TB,Flipkart,2025-12-26,8918.76,12.6,3.6
Portable SSD 1TB,Flipkart,2025-12-27,8992.51,18.4,5.0
Portable SSD 1TB,Flipkart,2025-12-28,8673.3,21.4,4.2
Portable SSD 1TB,Flipkart,2025-12-29,9943.06,16.3,4.0
Portable SSD 1TB,Flipkart,2025-12-30,9468.65,23.5,4.9
Portable SSD 1TB,Flipkart,2025-12-31,9436.99,15.7,4.1
Portable SSD 1TB,Flipkart,2026-01-01,9709.43,18.7,4.2
Portable SSD 1TB,Flipkart,2026-01-02,9950.01,10.0,4.7
Portable SSD 1TB,Flipkart,2026-01-03,10626.44,23.1,3.5
Portable SSD 1TB,Flipkart,2026-01-04,10002.26,12.7,3.9
Portable SSD 1TB,Flipkart,2026-01-05,11148.42,12.6,3.9
Portable SSD 1TB,Flipkart,2026-01-06,9951.4,16.0,3.9
Portable SSD 1TB,Flipkart,2026-01-07,10678.44,20.0,3.7
Portable SSD 1TB,Flipkart,2026-01-08,9888.38,8.9,4.3
Portable SSD 1TB,Flipkart,2026-01-09,9762.78,9.9,4.3
Portable SSD 1TB,Flipkart,2026-01-10,10340.48,11.3,3.8
Portable SSD 1TB,Flipkart,2026-01-11,10098.94,9.8,4.5
Portable SSD 1TB,Flipkart,2026-01-12,10302.99,9.3,4.6
Portable SSD 1TB,Flipkart,2026-01-13,10403.54,20.0,3.7
Portable SSD 1TB,Flipkart,2026-01-14,9366.75,11.2,4.3
Portable SSD 1TB,Flipkart,2026-01-15,9307.41,33.3,4.3
Portable SSD 1TB,Flipkart,2026-01-16,9322.93,9.2,4.4
Portable SSD 1TB,Flipkart,2026-01-17,9218.62,19.1,3.9
Portable SSD 1TB,Flipkart,2026-01-18,9917.27,23.1,3.8
Portable SSD 1TB,Flipkart,2026-01-19,8040.08,15.3,3.7
Portable SSD 1TB,Flipkart,2026-01-20,9164.52,16.1,4.1
Portable SSD 1TB,Flipkart,2026-01-21,8774.63,13.6,4.0
Portable SSD 1TB,Flipkart,2026-01-22,9245.52,16.0,4.8
Portable SSD 1TB,Flipkart,2026-01-23,9577.78,15.0,4.7
Portable SSD 1TB,Flipkart,2026-01-24,8632.75,15.7,4.8
Portable SSD 1TB,Flipkart,2026-01-25,9652.2,23.5,4.3
Portable SSD 1TB,Flipkart,2026-01-26,9339.34,16.2,3.5
Portable SSD 1TB,Flipkart,2026-01-27,9399.76,8.7,3.5
Portable SSD 1TB,Flipkart,2026-01-28,10130.81,13.3,4.5
Portable SSD 1TB,Flipkart,2026-01-29,10103.09,19.1,3.7
Portable SSD 1TB,Flipkart,2026-01-30,9919.43,19.4,3.7
Portable SSD 1TB,Flipkart,2026-01-31,10845.58,23.2,4.6
Portable SSD 1TB,Flipkart,2026-02-01,10853.51,18.3,5.0
Portable SSD 1TB,Meesho,2025-08-01,8658.47,23.0,3.9
Portable SSD 1TB,Meesho,2025-08-02,8223.4,8.3,4.4
Portable SSD 1TB,Meesho,2025-08-03,9266.38,19.0,4.4
Portable SSD 1TB,Meesho,2025-08-04,8750.72,24.3,4.0
Portable SSD 1TB,Meesho,2025-08-05,9207.9,20.7,4.8
Portable SSD 1TB,Meesho,2025-08-06,9439.33,21.1,3.4
Portable SSD 1TB,Meesho,2025-08-07,9225.81,18.9,3.8
Portable SSD 1TB,Meesho,2025-08-08,9343.8,12.9,4.5
Portable SSD 1TB,Meesho,2025-08-09,9568.77,15.9,4.2
Portable SSD 1TB,Meesho,2025-08-10,9179.41,16.2,4.5
Portable SSD 1TB,Meesho,2025-08-11,9997.84,19.6,4.4
Portable SSD 1TB,Meesho,2025-08-12,9407.87,22.1,3.5
Portable SSD 1TB,Meesho,2025-08-13,8327.93,18.9,4.2
Portable SSD 1TB,Meesho,2025-08-14,8535.82,8.5,4.5
Portable SSD 1TB,Meesho,2025-08-15,8558.86,29.2,4.5
Portable SSD 1TB,Meesho,2025-08-16,7944.19,9.1,4.4
Portable SSD 1TB,Meesho,2025-08-17,8741.69,15.7,3.7
Portable SSD 1TB,Meesho,2025-08-18,7884.83,20.9,4.2
Portable SSD 1TB,Meesho,2025-08-19,7992.23,14.5,3.8
Portable SSD 1TB,Meesho,2025-08-20,7615.47,12.2,4.0
Portable SSD 1TB,Meesho,2025-08-21,8032.55,18.1,4.2
Portable SSD 1TB,Meesho,2025-08-22,7458.94,13.8,3.8
Portable SSD 1TB,Meesho,2025-08-23,8103.81,22.7,4.3
Portable SSD 1TB,Meesho,2025-08-24,8281.4,16.5,3.6
Portable SSD 1TB,Meesho,2025-08-25,7432.88,35.0,3.9
Portable SSD 1TB,Meesho,2025-08-26,7860.96,16.4,4.4
Portable SSD 1TB,Meesho,2025-08-27,7734.58,14.5,4.5
